Staff_ID,Staff_Name,DATE_OF_JOINING,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,claims_handled,fraud_claims_handled,fraud_rate_handled,employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,Insider_Risk_Label,Access_Time,Record_Accessed,Override_Activity,Investigation_Outcome
AGENT00309,Lee Nieland,2018-01-30,1852 Cherry Road,,Annapolis,MD,21409,53.0,11.0,0.20754716981132076,R&D Department,Campus B,Algorithm Engineer,13,0,3,0,0,0,Ukraine,0,0,51,0,0,0.0,0,1,1,0,0,0,2026-09-08 20:35:30.533899,CLM001984,No override recorded,No findings
AGENT00310,Donna Tanaka,2006-09-23,523 10th Street,,Greeley,CO,80631,19.0,7.0,0.3684210526315789,Information Technology,Campus C,Information Security Specialist,0,0,2,0,0,0,Israel,0,0,40,0,0,0.0,0,2,1,0,1,0,2026-08-28 20:35:30.533932,CLM005811,No override recorded,Unsubstantiated
AGENT00311,Harry Butts,2000-10-02,3065 East Pebblestone Drive,,Fayetteville,AR,72701,14.0,5.0,0.35714285714285715,Operations and Manufacturing,Campus A,Procurement Officer,0,0,1,0,0,0,Israel,17,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-26 20:35:30.533964,CLM020025,No override recorded,No findings
AGENT00312,Danielle Caddell,1998-07-09,81 Reynolds Drive,,Colchester,VT,5446,6.0,2.0,0.3333333333333333,Engineering Department,Campus A,Systems Engineer,26,0,2,0,1,1,Israel,0,0,32,0,0,0.0,0,0,0,0,0,0,2026-04-02 20:35:30.533997,CLM013800,No override recorded,No findings
AGENT00313,Jean Cedeno,2011-03-10,12371 Atlanta Highway,,Montgomery,AL,36117,1.0,1.0,1.0,Engineering Department,Campus A,Secretary,4,0,2,0,0,0,Israel,1,0,27,0,0,0.0,0,1,1,0,0,0,2026-05-26 20:35:30.534058,CLM013524,No override recorded,No findings
AGENT00314,Rosemary Turman,1998-07-16,15510 Champion Lakes Place,,Louisville,KY,40245,160.0,40.0,0.25,R&D Department,Campus B,Systems Engineer,21,1,2,0,0,1,France,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-19 20:35:30.534098,CLM035135,No override recorded,No findings
AGENT00315,Jean Mcdonald,2016-09-02,310 West Trinity Lane,,Nashville,TN,37207,60.0,13.0,0.21666666666666667,Operations and Manufacturing,Campus C,Warehouse Manager,20,0,1,0,0,1,Ethiopia,30,0,0,0,0,0.0,0,2,1,0,1,0,2026-06-28 20:35:30.534134,CLM021902,Approved above authority limit,No findings
AGENT00316,Elizabeth King,2017-01-23,1010 10th Street Northeast,,Washington,DC,20002,40.0,12.0,0.3,Finance,Campus A,Financial Analyst,16,0,1,0,0,0,Ukraine,0,0,3,0,0,0.0,0,1,1,0,0,0,2026-08-05 20:35:30.534169,CLM037433,No override recorded,No findings
AGENT00317,Rita Hix,2009-04-30,400 D Street,#STE 1B,Anchorage,AK,99501,30.0,7.0,0.23333333333333334,Engineering Department,Campus C,Design Engineer,21,0,2,1,0,0,USA,0,0,0,0,0,0.0,0,2,1,0,1,1,2026-04-19 20:35:30.534203,CLM003513,Approved above authority limit,Confirmed - insider risk
AGENT00318,Annie Sykes,2010-01-14,7854 Webster Way,,Arvada,CO,80003,6.0,3.0,0.5,Information Technology,Campus C,Enterprise Systems Developer (ERP / CRM / SAP),20,0,2,0,0,0,Israel,0,0,54,0,0,0.0,0,0,0,0,0,0,2026-08-02 20:35:30.534236,CLM007844,No override recorded,No findings
AGENT00319,Frances Kimble,2010-03-17,24147 Clinton Court,,Hayward,CA,94545,9.0,0.0,0.0,Project Management,Campus B,Project Coordinator,2,0,1,0,0,0,Israel,6,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-02 20:35:30.534270,CLM017125,No override recorded,No findings
AGENT00320,Melody Lopez,1998-01-13,7841 West Kristal Way,,Glendale,AZ,85308,13.0,3.0,0.23076923076923078,Security and Information Security,Campus C,Information Security Investigator,2,0,4,0,0,0,Israel,31,0,0,0,0,0.0,0,1,1,0,0,1,2026-06-02 20:35:30.534303,CLM038556,No override recorded,Confirmed - insider risk
AGENT00321,George Ellis,2004-11-22,6880 Xavier Circle,#2,Westminster,CO,80030,46.0,12.0,0.2608695652173913,R&D Department,Campus A,Integration and Testing Engineer,8,0,3,0,0,0,France,12,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-31 20:35:30.534342,CLM022012,No override recorded,No findings
AGENT00322,Edgar Talley,2013-06-02,44 Elm Street,,East Longmeadow,MA,1028,53.0,19.0,0.3584905660377358,Operations and Manufacturing,Campus B,Procurement Officer,21,0,3,0,0,0,Morocco,14,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-20 20:35:30.534380,CLM043620,Approved above authority limit,No findings
AGENT00323,Blanche Pace,2010-10-06,4012 Heritage Place Drive,,Norman,OK,73072,47.0,10.0,0.2127659574468085,Engineering Department,Campus B,Secretary,16,0,3,0,0,1,Israel,0,0,79,0,0,0.0,0,0,0,0,0,1,2026-08-31 20:35:30.534413,CLM002816,Approved above authority limit,Confirmed - insider risk
AGENT00324,Barbara Hernandez,1994-12-13,105 Ridgecrest Court,,Panama City,FL,32405,11.0,2.0,0.18181818181818182,Marketing and Business Development,Campus C,Secretary,8,0,1,1,0,0,Israel,0,0,8,0,1,7.0,0,0,0,0,0,0,2026-07-25 20:35:30.534446,CLM023484,No override recorded,No findings
AGENT00325,Beverly Veil,2006-03-12,3388 Thomasson Lane,,Fairfield,CA,94534,120.0,29.0,0.24166666666666667,Operations and Manufacturing,Campus A,Warehouse Manager,8,0,1,0,0,0,Israel,0,0,11,0,0,0.0,0,1,1,0,0,0,2026-05-14 20:35:30.534478,CLM040251,No override recorded,No findings
AGENT00326,Rowena Nakken,2015-03-29,6041 North 72nd Lane,,Glendale,AZ,85303,48.0,14.0,0.2916666666666667,Information Technology,Campus B,Information Security Specialist,6,0,1,1,0,0,Argentina,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-30 20:35:30.534510,CLM025934,No override recorded,No findings
AGENT00327,Julie Kimsey,2013-01-08,5458 30th Street Northwest,,Washington,DC,20015,27.0,9.0,0.3333333333333333,Marketing and Business Development,Campus C,Secretary,2,0,1,0,0,0,France,0,0,0,0,1,3.0,1,0,0,0,0,0,2026-07-15 20:35:30.534541,CLM043050,No override recorded,No findings
AGENT00328,James Obrien,1996-12-27,680 Quintana Road,,Morro Bay,CA,93442,45.0,13.0,0.28888888888888886,R&D Department,Campus A,Integration and Testing Engineer,17,0,2,0,0,0,Israel,9,3,30,0,0,0.0,0,1,1,0,0,0,2026-08-21 20:35:30.534571,CLM004919,No override recorded,No findings
AGENT00329,James Gilmartin,2011-12-12,1710 Massachusetts Avenue Southeast,,Washington,DC,20003,25.0,8.0,0.32,Engineering Department,Campus A,Process Engineer,22,0,2,0,0,0,Israel,1,0,34,0,0,0.0,0,2,1,0,0,0,2026-04-04 20:35:30.534601,CLM012815,No override recorded,No findings
AGENT00330,Amy Ballance,2014-11-25,1304 Northern Hills Road,,Norman,OK,73071,13.0,6.0,0.46153846153846156,Marketing and Business Development,Campus A,Account Manager,12,0,2,0,0,0,France,28,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-13 20:35:30.534632,CLM002724,Approved above authority limit,No findings
AGENT00331,Colton Murphy,2012-07-02,404 Dewey Street,,Woodford,VT,5201,19.0,4.0,0.21052631578947367,Engineering Department,Campus C,Test Engineer,18,0,3,0,0,1,Israel,18,5,0,0,0,0.0,0,0,0,0,0,0,2026-05-10 20:35:30.534664,CLM017956,No override recorded,No findings
AGENT00332,Willie Mortensen,2008-09-10,20933 River Park Drive,,Anchorage,AK,99577,47.0,11.0,0.23404255319148937,Operations and Manufacturing,Campus B,Procurement Officer,2,0,1,0,0,0,Israel,8,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-28 20:35:30.534695,CLM032892,No override recorded,No findings
AGENT00333,Catherine Rojas,1996-10-20,1008 Rhode Island Avenue Northwest,,Washington,DC,20001,0.0,0.0,0.0,Information Technology,Campus B,Information Security Specialist,6,0,1,1,0,0,Argentina,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-04 20:35:30.534725,N/A,No override recorded,No findings
AGENT00334,Barbara Corriveau,1996-01-09,62 High Street,,Manchester,CT,6040,3.0,1.0,0.3333333333333333,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),25,0,3,0,0,0,Israel,0,0,5,0,1,7.0,0,0,0,0,0,0,2026-08-28 20:35:30.534757,CLM030710,No override recorded,No findings
AGENT00335,Jermaine Davis,2002-08-17,507 Castlebrook Drive,,Montgomery,AL,36110,2.0,0.0,0.0,Security and Information Security,Campus A,Chief Information Security Officer (CISO),10,1,3,0,0,0,USA,9,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-22 20:35:30.534789,CLM017151,No override recorded,No findings
AGENT00336,Wanda Koehl,2015-02-12,8709 Peeble Lane,,Louisville,KY,40272,1.0,0.0,0.0,Information Technology,Campus A,Information Security Specialist,20,0,1,0,0,0,France,8,0,39,0,0,0.0,0,1,1,0,0,0,2026-09-02 20:35:30.534821,CLM005445,No override recorded,No findings
AGENT00337,Misty Ohara,2000-03-01,2196 East Jonquil Road,,Fayetteville,AR,72703,70.0,16.0,0.22857142857142856,R&D Department,Campus B,Head of R&D,29,0,3,0,0,0,Ethiopia,4,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-26 20:35:30.534853,CLM042220,No override recorded,No findings
AGENT00338,Kristine Hamilton,2003-04-10,111 Rosemary Street,,Brockton,MA,2302,53.0,6.0,0.11320754716981132,Engineering Department,Campus A,Design Engineer,14,0,3,0,0,0,France,1,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-09 20:35:30.534883,CLM016822,No override recorded,No findings
AGENT00339,James Mason,1998-08-02,16 Ambassador Drive,BLDG,Manchester,CT,6042,29.0,6.0,0.20689655172413793,Finance,Campus A,Finance Manager,15,0,2,1,1,1,Germany,15,0,8,0,0,0.0,0,0,0,0,0,0,2026-06-07 20:35:30.534915,CLM005378,No override recorded,No findings
AGENT00340,John Ozment,1995-05-26,1257 John Street,,Nashville,TN,37210,4.0,1.0,0.25,Project Management,Campus A,Project Manager,5,0,1,1,0,0,Argentina,12,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-15 20:35:30.534945,CLM035213,No override recorded,No findings
AGENT00341,Caitlin Heiden,2013-12-09,7187 Holland Court,,Arvada,CO,80005,24.0,4.0,0.16666666666666666,R&D Department,Campus A,Integration and Testing Engineer,12,0,2,0,0,0,France,0,0,23,0,0,0.0,0,2,1,0,0,0,2026-04-24 20:35:30.534975,CLM007969,No override recorded,No findings
AGENT00342,James Horn,1999-07-14,3537 West Chevaux Drive,,Fayetteville,AR,72704,34.0,12.0,0.35294117647058826,Operations and Manufacturing,Campus B,Manufacturing Engineer,23,0,3,0,0,0,Ukraine,11,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-30 20:35:30.535027,CLM002775,No override recorded,No findings
AGENT00343,Heather Piper,2006-10-15,25793 Durrwood Court,,Castro Valley,CA,94552,4.0,0.0,0.0,Engineering Department,Campus B,Design Engineer,3,0,2,1,0,0,Argentina,0,0,38,0,0,0.0,0,1,1,0,0,0,2026-08-14 20:35:30.535074,CLM049998,No override recorded,No findings
AGENT00344,Socorro Jones,2009-08-19,9036 Calico Court,,Hesperia,CA,92344,22.0,5.0,0.22727272727272727,R&D Department,Campus C,Algorithm Engineer,17,0,2,0,0,1,Russia,0,0,34,0,0,0.0,0,0,0,0,0,0,2026-06-16 20:35:30.535109,CLM010748,No override recorded,Unsubstantiated
AGENT00345,Alfredo Dilsaver,1992-02-08,1324 Beddington Park,,Nashville,TN,37215,17.0,2.0,0.11764705882352941,Marketing and Business Development,Campus A,Bid Coordinator,1,0,2,0,0,1,Romania,17,0,0,0,0,0.0,0,1,1,0,0,0,2026-09-12 20:35:30.535143,CLM011881,No override recorded,No findings
AGENT00346,Ruby Candelaria,2002-08-17,6460 Vermont 113,,Vershire,VT,5079,38.0,13.0,0.34210526315789475,Operations and Manufacturing,Campus B,Procurement Officer,23,0,1,0,0,1,Israel,0,0,15,0,0,0.0,0,2,1,0,0,1,2026-07-06 20:35:30.535176,CLM004212,No override recorded,Under investigation
AGENT00347,Tammie Ansbro,2001-12-05,4463 Cato Road,,Nashville,TN,37218,47.0,16.0,0.3404255319148936,Human Resources,Campus B,Secretary,8,1,2,0,0,0,Israel,22,0,0,0,0,0.0,0,0,0,0,0,1,2026-05-19 20:35:30.535207,CLM028209,Bypassed secondary verification,Confirmed - insider risk
AGENT00348,Cindy Darden,2012-06-04,189 Danforth Street,,Framingham,MA,1701,6.0,1.0,0.16666666666666666,Human Resources,Campus A,HR Manager,18,0,2,0,0,0,Israel,57,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-04 20:35:30.535238,CLM048551,No override recorded,No findings
AGENT00349,Ralph Peyser,1999-11-08,25800 Industrial Boulevard,V,Hayward,CA,94545,20.0,7.0,0.35,Operations and Manufacturing,Campus C,Manufacturing Engineer,22,0,2,0,0,0,USA,11,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-20 20:35:30.535270,CLM044971,No override recorded,No findings
AGENT00350,Jessica Lipkin,2012-03-05,20097 Butterfield Drive,,Castro Valley,CA,94546,46.0,13.0,0.2826086956521739,Project Management,Campus C,Project Coordinator,20,0,2,0,0,0,Russia,3,0,7,0,0,0.0,0,1,1,0,0,0,2026-08-27 20:35:30.535302,CLM016899,No override recorded,No findings
AGENT00351,Sally Hayden,2015-10-19,1709 7th Avenue Northwest,,Ardmore,OK,73401,34.0,12.0,0.35294117647058826,Human Resources,Campus B,Secretary,8,1,2,0,0,0,Israel,78,0,0,0,0,0.0,0,0,0,0,0,0,2026-03-21 20:35:30.535341,CLM041859,No override recorded,No findings
AGENT00352,Twila Martin,2010-05-13,15509 East 7th Circle,,Aurora,CO,80011,73.0,16.0,0.2191780821917808,Marketing and Business Development,Campus A,Marketing Manager,14,0,1,0,0,0,USA,20,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-13 20:35:30.535378,CLM036297,Approved above authority limit,No findings
AGENT00353,Sara Fincher,2018-05-12,8509 Olde Gate,,Montgomery,AL,36116,46.0,10.0,0.21739130434782608,Finance,Campus B,Secretary,7,0,2,1,0,0,Israel,39,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-14 20:35:30.535410,CLM040424,No override recorded,No findings
AGENT00354,Steven Reed,1996-06-21,10304 North 179th Drive,,Waddell,AZ,85355,4.0,0.0,0.0,Project Management,Campus C,Project Coordinator,7,0,1,0,0,0,Israel,35,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-18 20:35:30.535445,CLM012643,No override recorded,No findings
AGENT00355,Gilberte Emerson,2009-12-26,8293 Grayson Grove,,Montgomery,AL,36117,2.0,0.0,0.0,Information Technology,Campus B,Systems and Network Administrator,2,1,2,1,0,0,Morocco,0,0,46,0,0,0.0,0,0,0,0,0,0,2026-05-27 20:35:30.535476,CLM032198,No override recorded,No findings
AGENT00356,Helen Goldman,2007-06-20,10304 North 179th Drive,,Waddell,AZ,85355,43.0,10.0,0.23255813953488372,Information Technology,Campus C,Enterprise Systems Developer (ERP / CRM / SAP),26,0,1,0,0,0,Morocco,2,0,0,0,0,0.0,0,2,1,0,0,0,2026-03-29 20:35:30.535507,CLM016674,No override recorded,No findings
AGENT00357,Monty Smith,2009-08-29,243 Kentucky Avenue,,Pasadena,MD,21122,1.0,1.0,1.0,Information Technology,Campus C,Systems and Network Administrator,3,1,2,0,0,0,Israel,4,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-24 20:35:30.535541,CLM039064,No override recorded,No findings
AGENT00358,Mary Tademy,1996-10-24,12493 West 84th Circle,,Arvada,CO,80005,43.0,13.0,0.3023255813953488,Information Technology,Campus A,Enterprise Systems Developer (ERP / CRM / SAP),2,0,2,0,0,1,Morocco,63,0,0,0,0,0.0,0,0,0,0,0,1,2026-07-04 20:35:30.535573,CLM012260,Bypassed secondary verification,Unsubstantiated
AGENT00359,Jennifer Harrison,1998-04-24,2400 Merry Street,,Nashville,TN,37208,111.0,34.0,0.3063063063063063,Engineering Department,Campus C,Systems Engineer,26,0,2,0,0,0,Israel,0,0,38,0,0,0.0,0,1,1,0,0,0,2026-04-14 20:35:30.535605,CLM046794,No override recorded,No findings
AGENT00360,Carlene Juarez,2018-05-12,425 Middle Turnpike East,,Manchester,CT,6040,21.0,2.0,0.09523809523809523,Operations and Manufacturing,Campus A,Manufacturing Engineer,25,0,2,0,0,0,Israel,11,0,2,0,0,0.0,0,0,0,0,0,0,2026-07-18 20:35:30.535636,CLM025320,No override recorded,No findings
AGENT00361,Margaret Glover,1995-10-13,6818 North Lagoon Drive,,Panama City,FL,32408,20.0,5.0,0.25,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),6,0,2,0,0,0,India,10,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-19 20:35:30.535668,CLM019006,No override recorded,No findings
AGENT00362,Rosie Charles,2006-09-16,639 Saltzman Road,,Severna Park,MD,21146,56.0,24.0,0.42857142857142855,Operations and Manufacturing,Campus B,Secretary,11,0,2,0,0,0,Israel,0,0,21,0,0,0.0,0,2,1,0,0,0,2026-06-15 20:35:30.535701,CLM034411,No override recorded,No findings
AGENT00363,Elizabeth Kettle,2016-08-04,6862 North 44th Avenue,#3,Glendale,AZ,85301,29.0,5.0,0.1724137931034483,Marketing and Business Development,Campus A,Secretary,3,0,2,0,0,0,Israel,8,2,0,0,0,0.0,0,1,1,0,0,0,2026-05-29 20:35:30.535733,CLM031616,No override recorded,No findings
AGENT00364,Carole Silva,2001-11-05,8007 Kendrick Crossing Lane,,Louisville,KY,40291,31.0,6.0,0.1935483870967742,Marketing and Business Development,Campus B,Secretary,14,0,3,0,0,0,Israel,0,0,24,0,0,0.0,0,0,0,0,0,0,2026-05-05 20:35:30.535765,CLM005140,No override recorded,No findings
AGENT00365,Arthur Anderson,2018-01-07,1693 Alice Court,,Annapolis,MD,21401,107.0,32.0,0.29906542056074764,Project Management,Campus A,Project Engineer,2,0,2,1,0,0,Israel,0,0,9,0,0,0.0,0,1,1,0,0,1,2026-06-02 20:35:30.535797,CLM012474,Approved above authority limit,Under investigation
AGENT00366,Marcus Sitko,2015-09-24,10202 Vista Drive,,Cupertino,CA,95014,25.0,4.0,0.16,Project Management,Campus B,Project Manager,10,0,1,0,0,0,Romania,0,0,7,0,0,0.0,0,0,0,0,0,0,2026-04-01 20:35:30.535828,CLM025841,No override recorded,No findings
AGENT00367,Nancy Marbley,1992-12-19,368 Winthrop Court,,Montgomery,AL,36104,139.0,42.0,0.302158273381295,R&D Department,Campus C,Systems Engineer,6,0,2,0,0,0,Ukraine,6,2,0,0,0,0.0,0,1,1,0,0,0,2026-08-11 20:35:30.535859,CLM042828,No override recorded,Unsubstantiated
AGENT00368,Helen Curry,1996-10-12,324 East Drive,,Montgomery,AL,36113,104.0,28.0,0.2692307692307692,R&D Department,Campus C,Algorithm Engineer,7,0,3,0,0,0,Israel,3,0,32,0,0,0.0,0,1,1,0,1,0,2026-08-20 20:35:30.535890,CLM022732,Approved above authority limit,No findings
AGENT00369,Joel Buss,2009-03-24,2 Ambelwood Way,,Savannah,GA,31411,10.0,4.0,0.4,R&D Department,Campus C,Algorithm Engineer,1,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,3,1,0,0,1,2026-07-01 20:35:30.535921,CLM037388,Unscheduled record access,Confirmed - insider risk
AGENT00370,Nadine Bovee,1996-08-27,6702 Johnny Mercer Boulevard,,Savannah,GA,31410,5.0,1.0,0.2,R&D Department,Campus B,Systems Engineer,6,0,3,0,0,0,Ukraine,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-30 20:35:30.535952,CLM004282,No override recorded,No findings
AGENT00371,Alan Henriquez,2012-05-12,11515 Leemont Drive,,Louisville,KY,40272,8.0,2.0,0.25,Marketing and Business Development,Campus C,Marketing Manager,11,1,2,0,0,0,Israel,3,0,0,0,0,0.0,0,2,1,0,0,0,2026-09-13 20:35:30.535984,CLM049066,No override recorded,No findings
AGENT00372,Elizabeth Frazier,1996-02-21,6101 North 60th Avenue,#201,Glendale,AZ,85301,4.0,2.0,0.5,R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),12,0,2,0,0,0,France,0,0,9,0,0,0.0,0,1,1,0,0,0,2026-05-14 20:35:30.536044,CLM019775,No override recorded,No findings
AGENT00373,Rose Suazo,2015-08-07,200 Edgewood Way,,Louisville,KY,40243,3.0,0.0,0.0,Project Management,Campus B,Project Manager,7,0,2,1,0,0,Morocco,29,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-12 20:35:30.536090,CLM002861,No override recorded,No findings
AGENT00374,Robert Walker,2017-11-05,417 West Park Place,,Oklahoma City,OK,73103,47.0,13.0,0.2765957446808511,Engineering Department,Campus B,Test Engineer,26,0,2,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-16 20:35:30.536128,CLM015771,Approved above authority limit,No findings
AGENT00375,Robert Fulk,1991-05-17,720 South River Landing Road,,Edgewater,MD,21037,6.0,3.0,0.5,Project Management,Campus B,Project Manager,15,0,2,0,1,0,France,44,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-22 20:35:30.536161,CLM019183,No override recorded,No findings
AGENT00376,David Donnelly,2013-08-22,1710 Monroe Street Northeast,,Washington,DC,20018,22.0,4.0,0.18181818181818182,Marketing and Business Development,Campus A,Account Manager,11,0,2,1,0,1,Israel,26,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-14 20:35:30.536195,CLM001366,No override recorded,No findings
AGENT00377,Robert Coldiron,2005-09-23,1954 Wilson Court,,Mountain View,CA,94040,88.0,23.0,0.26136363636363635,Marketing and Business Development,Campus B,Secretary,15,0,2,0,0,0,Israel,51,0,0,0,0,0.0,0,0,0,0,0,0,2026-03-28 20:35:30.536229,CLM026686,No override recorded,No findings
AGENT00378,William Mckay,2016-11-23,776 Morrill Road,,Danville,VT,5828,0.0,0.0,0.0,Information Technology,Campus B,BI Developer / Data Analyst,26,0,2,0,0,0,Israel,57,12,0,0,0,0.0,0,0,0,0,0,0,2026-05-27 20:35:30.536262,N/A,No override recorded,No findings
AGENT00379,Tracy Straight,1995-02-19,1613 Ensenada Way,,Aurora,CO,80011,72.0,15.0,0.20833333333333334,Human Resources,Campus B,Secretary,8,1,2,0,0,0,Israel,195,102,0,0,0,0.0,0,0,0,0,0,1,2026-07-01 20:35:30.536296,CLM049587,Unscheduled record access,Confirmed - insider risk
AGENT00380,Louise Turney,2016-12-29,488 Mill Road,,Hartford,VT,5001,10.0,3.0,0.3,Marketing and Business Development,Campus B,Business Development Manager,10,0,1,0,0,0,Israel,0,0,27,0,0,0.0,0,1,1,0,0,0,2026-05-31 20:35:30.536366,CLM007116,Approved above authority limit,No findings
AGENT00381,Margaret Batchelor,2007-08-09,35 Pilgrim Lane,,Manchester,CT,6040,4.0,1.0,0.25,Marketing and Business Development,Campus C,Marketing Manager,16,0,3,0,0,0,USA,35,8,15,0,0,0.0,0,1,1,0,0,0,2026-07-06 20:35:30.536409,CLM000775,No override recorded,No findings
AGENT00382,Deborah Cendejas,1992-02-18,1110 Okie Street Northeast,,Washington,DC,20002,37.0,8.0,0.21621621621621623,R&D Department,Campus C,Systems Engineer,4,0,2,0,0,0,Germany,3,0,0,0,0,0.0,0,2,1,0,0,0,2026-06-12 20:35:30.536447,CLM030370,No override recorded,No findings
AGENT00383,Fredrick Killen,2014-01-27,15254 North 52nd Avenue,,Glendale,AZ,85306,47.0,13.0,0.2765957446808511,R&D Department,Campus C,Integration and Testing Engineer,7,0,3,0,0,0,France,2,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-10 20:35:30.536483,CLM042055,No override recorded,No findings
AGENT00384,Rhonda Mason,2003-05-11,743 East 9th Avenue,#STE 000200,Anchorage,AK,99501,72.0,17.0,0.2361111111111111,Marketing and Business Development,Campus B,Marketing Manager,15,0,3,0,0,1,Brazil,17,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-23 20:35:30.536517,CLM009577,No override recorded,No findings
AGENT00385,Sarah Pearce,2009-01-01,919 Windsor Avenue,,Annapolis,MD,21403,51.0,9.0,0.17647058823529413,Project Management,Campus A,Project Engineer,16,0,1,0,0,0,Ukraine,18,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-26 20:35:30.536550,CLM002349,No override recorded,No findings
AGENT00386,Justin Bowers,2008-08-11,7800 River Mist Avenue,,Bakersfield,CA,93313,71.0,20.0,0.28169014084507044,Engineering Department,Campus A,Design Engineer,22,0,3,0,0,0,USA,2,0,10,0,0,0.0,0,1,1,0,0,0,2026-03-29 20:35:30.536583,CLM026735,No override recorded,No findings
